indicator_id,normalized_indicator_name,display_name,unit,comparable_population,definition_verified,indicator_outcome_eligible,definition_sources,reporting_period_information,source_names,direction,direction_basis,ed_scope,expected_units,expected_populations,reported_domains,indicator_type,metadata_version,source_record_ids
ind_906087f3facc6965,% of clinical programs that have completed an EQUIP Organizational Equity Self Assessment to identify equity strengths and gaps,% of clinical programs that have completed an EQUIP Organizational Equity Self Assessment to identify equity strengths and gaps,unknown,unknown,false,false,[],{},"[""% of clinical programs that have completed an EQUIP Organizational Equity Self Assessment to identify equity strengths and gaps""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Equity""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_257"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_258"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_259""]"
ind_906cff79001b6b5a,Medication Audits,Medication Audits,unknown,unknown,false,false,[],{},"[""Medication Audits""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Safety""]",unknown,2.0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_498"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_1061"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_530"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_531""]"
ind_907029c2d837a06d,"% of respondents who responded 'always' to the following question "" Were you involved as much as you wanted to be in decisions about your care and treatment?”","% of respondents who responded 'always' to the following question "" Were you involved as much as you wanted to be in decisions about your care and treatment?”",unknown,unknown,false,false,[],{},"[""% of respondents who responded 'always' to the following question \"" Were you involved as much as you wanted to be in decisions about your care and treatment?”""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Experience""]",unknown,2.0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1096"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1097"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1098"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1099"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_240"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_241"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_242"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_243""]"
ind_90bf423871be880a,Rate of high harm patient safety occurrences,Rate of high harm patient safety occurrences,unknown,unknown,false,false,[],{},"[""Rate of high harm patient safety occurrences""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Safety""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1596"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1597""]"
ind_90df396261cc9727,Number of Workplace Violence Serious Incidents,Number of Workplace Violence Serious Incidents,unknown,unknown,false,false,[],{},"[""Number of Workplace Violence Serious Incidents""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Safety""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_976"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_977"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_978"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_979"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_980"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_981"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_162"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_163"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_164"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_165"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_166"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_167""]"
ind_90f47467783f70b6,"Number of reported workplace violence incidents that resulted in First Aid, Health Care and Lost Time claims.","Number of reported workplace violence incidents that resulted in First Aid, Health Care and Lost Time claims.",unknown,unknown,false,false,[],{},"[""Number of reported workplace violence incidents that resulted in First Aid, Health Care and Lost Time claims.""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Safety""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_649"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_650"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_651""]"
ind_910a896770ce9041,"Enhance Safe Senior Friendly Care based on the Institute for Healthcare Improvement (IHI) 4 M’s Age-Friendly Care Framework.Delirium rate for patients with length of stay (LOS) greater than two days and 65 years of age and older, measured across three units (D2, D3, K3 East)","Enhance Safe Senior Friendly Care based on the Institute for Healthcare Improvement (IHI) 4 M’s Age-Friendly Care Framework.Delirium rate for patients with length of stay (LOS) greater than two days and 65 years of age and older, measured across three units (D2, D3, K3 East)",unknown,unknown,false,false,[],{},"[""Enhance Safe Senior Friendly Care based on the Institute for Healthcare Improvement (IHI) 4 M’s Age-Friendly Care Framework.Delirium rate for patients with length of stay (LOS) greater than two days and 65 years of age and older, measured across three units (D2, D3, K3 East)""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Safety""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1224"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1225"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1226"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1227"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1228"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1229"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1230"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1231"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1232"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1233""]"
ind_912915d9b83414c9,Percentage patient positive responses to: Did patients feel they received adequate information about their health and their care at discharge?,Percentage patient positive responses to: Did patients feel they received adequate information about their health and their care at discharge?,unknown,unknown,false,false,[],{},"[""Percentage patient positive responses to:  Did patients feel they received adequate information about their health and their care at discharge?""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Experience""]",unknown,2.0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_524"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_525"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_187"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_188""]"
ind_919268fb759d6bed,Emergency Department - Percentage of respondents who rated their Overall Experience between 8-10,Emergency Department - Percentage of respondents who rated their Overall Experience between 8-10,unknown,unknown,false,false,[],{},"[""Emergency Department - Percentage of respondents who rated their Overall Experience between 8-10""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Experience""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1475""]"
ind_91982437d751f183,90th percentile emergency department wait time to inpatient bed.,90th percentile emergency department wait time to inpatient bed.,unknown,unknown,false,false,[],{},"[""90th percentile emergency department wait time to inpatient bed.""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Access and Flow""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_180"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_181"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_588""]"
ind_91b2035ebdb0356b,Health Equity Framework - Advancing our infrastructure to support health equity. Level of progress assessment scale rated between 0-5 [0- no work on this element; 5- the organization consistently executes on this element],Health Equity Framework - Advancing our infrastructure to support health equity. Level of progress assessment scale rated between 0-5 [0- no work on this element; 5- the organization consistently executes on this element],unknown,unknown,false,false,[],{},"[""Health Equity Framework - Advancing our infrastructure to support health equity.   Level of progress assessment scale rated between 0-5 [0- no work on this element; 5- the organization consistently executes on this element]""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Equity""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_806"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_807"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_808"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_809"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_810""]"
ind_91da8606c8bb476c,Hand Washing Compliance - Moment 1 (before touching a patient) by Hospital Care Provider,Hand Washing Compliance - Moment 1 (before touching a patient) by Hospital Care Provider,unknown,unknown,false,false,[],{},"[""Hand Washing Compliance - Moment 1 (before touching a patient) by Hospital Care Provider""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Safety""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_542"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_560"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_682"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_683""]"
ind_91df7a9458e51f9b,"Percentage of Workplace Violence Incident reports with documented follow-up, investigation & disclosure (if applicable).","Percentage of Workplace Violence Incident reports with documented follow-up, investigation & disclosure (if applicable).",unknown,unknown,false,false,[],{},"[""Percentage of Workplace Violence Incident reports with documented follow-up, investigation & disclosure (if applicable).""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Safety""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_575"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_576""]"
ind_923f20b6f720663c,90th percentile emergency department wait time to physician initial assessment for CTAS-1 patients,90th percentile emergency department wait time to physician initial assessment for CTAS-1 patients,unknown,unknown,false,false,[],{},"[""90th percentile emergency department wait time to physician initial assessment for CTAS-1 patients""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Access and Flow""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1320""]"
ind_926ced202f661c84,Overall Rating of Experience Emergency Department,Overall Rating of Experience Emergency Department,unknown,unknown,false,false,[],{},"[""Overall Rating of Experience Emergency Department""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Experience""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_433"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_434"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_435"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_436"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_892"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_893"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_894"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_895""]"
ind_92ba66c7959681b2,% of patients who visited the Emergency Department and left without being seen by a provider,% of patients who visited the Emergency Department and left without being seen by a provider,unknown,unknown,false,false,[],{},"[""% of patients who visited the Emergency Department and left without being seen by a provider""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Access and Flow""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_623"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_624"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_1625"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_1626""]"
ind_9328e4eec5d79401,Rate of violent incidents that result in physical harm,Rate of violent incidents that result in physical harm,unknown,unknown,false,false,[],{},"[""Rate of violent incidents that result in physical harm""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Safety""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_262"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_263"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_634""]"
ind_93be61da33d2be28,"Percentage of respondents who responded “definitely yes"" to the following question: Did you receive enough information to take care of yourself when you got home?","Percentage of respondents who responded “definitely yes"" to the following question: Did you receive enough information to take care of yourself when you got home?",unknown,unknown,false,false,[],{},"[""Percentage of respondents who responded “definitely yes\"" to the following question: Did you receive enough information to take care of yourself when you got home?""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Experience""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_526"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_527"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_1233"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_1234""]"
ind_93cd7d4a2f10d17c,Number of workplace violence incidents reported by hospital workers (as defined by OHSA) within a 12 month period.,Number of workplace violence incidents reported by hospital workers (as defined by OHSA) within a 12 month period.,unknown,unknown,false,false,[],{},"[""Number of workplace violence incidents reported by hospital workers (as defined by OHSA) within a 12 month period.""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Safety""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_59"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_635"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_636"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_754"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_755"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_25"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_26"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_370"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_916"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_917""]"
ind_93e9ab03e009df3d,Emergency department Wait time (Time in ER to Disposition decision),Emergency department Wait time (Time in ER to Disposition decision),unknown,unknown,false,false,[],{},"[""Emergency department Wait time (Time in ER to Disposition decision)""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Access and Flow""]",unknown,2.0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_409"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_440""]"
ind_93eec4c94fefecc6,Number of workplace violence incidents reported by hospital workers (as defined by OHSA) within a 12 month period,Number of workplace violence incidents reported by hospital workers (as defined by OHSA) within a 12 month period,unknown,unknown,false,false,[],{},"[""Number of workplace violence incidents reported by hospital workers (as defined by OHSA) within a 12 month period""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Safety""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_154"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_155"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_979"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_980""]"
ind_93ff287e70bfcafb,Alternate level of care (ALC) throughput ratio.,Alternate level of care (ALC) throughput ratio.,unknown,unknown,false,false,[],{},"[""Alternate level of care (ALC) throughput ratio.""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Access and Flow""]",unknown,2.0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1064"",""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1065"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_327"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_328"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1104"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1105"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1106""]"
ind_942c5dfd90dd7b62,"% of active staff (executive-level, management, or all) who have completed a refresher course on equity, diversity, inclusion, and antiracism.","% of active staff (executive-level, management, or all) who have completed a refresher course on equity, diversity, inclusion, and antiracism.",unknown,unknown,false,false,[],{},"[""% of active staff (executive-level, management, or all) who have completed a refresher course on equity, diversity, inclusion, and antiracism.""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Equity""]",unknown,2.0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1053"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_578""]"
ind_94aed56016beccb0,% admissions meeting admission target ( ready to admission from acute care ),% admissions meeting admission target ( ready to admission from acute care ),unknown,unknown,false,false,[],{},"[""% admissions meeting admission target ( ready to admission from acute care )""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Access and Flow""]",unknown,2.0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_1047"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_558"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1079""]"
ind_94bd6f527b8dc302,"Improve function focused discharge planning, strengthen transitions of care, and improve patient flow through the implementation of the Home First operational direction and Senior Friendly Care framework","Improve function focused discharge planning, strengthen transitions of care, and improve patient flow through the implementation of the Home First operational direction and Senior Friendly Care framework",unknown,unknown,false,false,[],{},"[""Improve function focused discharge planning, strengthen transitions of care, and improve patient flow through the implementation of the Home First operational direction and Senior Friendly Care framework""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Access and Flow""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1290"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1291"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1292""]"
ind_94e2b2f1874c82b0,In-hospital Sepsis,In-hospital Sepsis,unknown,unknown,false,false,[],{},"[""In-hospital Sepsis""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Safety""]",unknown,2.0,"[""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_284"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_285"",""file_2d5012536ed5ac5f9e0e255fec2131c2e0ce54d8782e454c2c26de9965c72b73:record_286"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_660"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_661"",""file_9772e4124db9000923df7ee0723b6c5954285930dee8a3dad72efbcf089e68be:record_662""]"
ind_9546bc9835ca447f,Real Time Patient Experience,Real Time Patient Experience,unknown,unknown,false,false,[],{},"[""Real Time Patient Experience""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"["""",""Experience""]",unknown,2.0,"[""file_161ce5fbf507dd667d6dc24dad51011bd988de49fcb53fc2805a29335914ff7f:record_906"",""file_6e6459eb666246e5c840b4d605cf5548dd9d9493406d8ba5673cd77e4809033c:record_1016""]"
ind_957dfd4058cca568,"Overall percentage of “Excellent and Good” responses to the question “Overall, how would you rate your experience at Toronto Grace?” from the Patient Satisfaction survey","Overall percentage of “Excellent and Good” responses to the question “Overall, how would you rate your experience at Toronto Grace?” from the Patient Satisfaction survey",unknown,unknown,false,false,[],{},"[""Overall percentage of “Excellent and Good” responses to the question “Overall, how would you rate your experience at Toronto Grace?” from the Patient Satisfaction survey""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Experience""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1293""]"
ind_95bacf9e9e5f1267,Percentage of providers who have personalized their screen in Epic,Percentage of providers who have personalized their screen in Epic,unknown,unknown,false,false,[],{},"[""Percentage of providers who have personalized their screen in Epic""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Safety""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1139"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1140"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1141""]"
ind_95f4f1876860a3bd,"By March 31, 2027, increase organizational capacity to provide culturally safer care for First Nations, Inuit and Métis patients by improving staff knowledge, confidence, and system supports for Indigenous cultural and spiritual practices, as measured through participation in Indigenous safety education, access to cultural practices (e.g., smudging), and improved reporting and measurement related to spiritual, cultural, and emotional harm.Indicator: % of Care Programs having implemented the Indigenous Cultural Safety Scorecard.","By March 31, 2027, increase organizational capacity to provide culturally safer care for First Nations, Inuit and Métis patients by improving staff knowledge, confidence, and system supports for Indigenous cultural and spiritual practices, as measured through participation in Indigenous safety education, access to cultural practices (e.g., smudging), and improved reporting and measurement related to spiritual, cultural, and emotional harm.Indicator: % of Care Programs having implemented the Indigenous Cultural Safety Scorecard.",unknown,unknown,false,false,[],{},"[""By March 31, 2027, increase organizational capacity to provide culturally safer care for First Nations, Inuit and Métis patients by improving staff knowledge, confidence, and system supports for Indigenous cultural and spiritual practices, as measured through participation in Indigenous safety education, access to cultural practices (e.g., smudging), and improved reporting and measurement related to spiritual, cultural, and emotional harm.Indicator: % of Care Programs having implemented the Indigenous Cultural Safety Scorecard.""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Equity""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1247"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1248"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1249""]"
ind_962dd98db8e844ed,"Reliable Improvement- % of outpatients who achieve a genuine improvement on the identified measures for the problem being treated, including: depression; generalized anxiety disorder; mixed anxiety and depressive disorder; obsessive-compulsive disorder; post-traumatic stress disorder; social anxiety disorder.","Reliable Improvement- % of outpatients who achieve a genuine improvement on the identified measures for the problem being treated, including: depression; generalized anxiety disorder; mixed anxiety and depressive disorder; obsessive-compulsive disorder; post-traumatic stress disorder; social anxiety disorder.",unknown,unknown,false,false,[],{},"[""Reliable Improvement- % of outpatients who achieve a genuine improvement on the identified measures for the problem being treated, including: depression; generalized anxiety disorder; mixed anxiety and depressive disorder; obsessive-compulsive disorder; post-traumatic stress disorder; social anxiety disorder.""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Safety""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_817""]"
ind_9639940e12b0b58c,Opioid Stewardship Program,Opioid Stewardship Program,unknown,unknown,false,false,[],{},"[""Opioid Stewardship Program""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Safety""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_537"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_538"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_539"",""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_540""]"
ind_968392df9dd800c5,Average Emergency Department length of stay for non-admitted patients with low acuity,Average Emergency Department length of stay for non-admitted patients with low acuity,unknown,unknown,false,false,[],{},"[""Average Emergency Department length of stay for non-admitted patients with low acuity""]",unknown,Unreviewed direction; no calculations permitted,needs_review,[],[],"[""Access and Flow""]",unknown,2.0,"[""file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1189""]"
