observation_id,source_record_id,role,source_column,raw_value,numeric_value,source_status
obs_d9989e9a875c9d98d4fd,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1189,previous,current_value_text2,4.50,4.50,numeric
obs_21907532d6a616851142,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1189,target,target_value_text2,4.10,4.10,numeric
obs_f83c5936dd426e40818c,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1190,previous,current_value_text2,11.00,11.00,numeric
obs_956e42071ab2dbdadc9c,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1190,target,target_value_text2,10.00,10.00,numeric
obs_007caf591a25252e1f82,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1191,previous,current_value_text2,11.00,11.00,numeric
obs_73c28518c20da9613e14,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1191,target,target_value_text2,10.00,10.00,numeric
obs_302c70f361f4a360d631,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1192,previous,current_value_text2,2.70,2.70,numeric
obs_fa99b1c9500572c0dcf7,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1192,target,target_value_text2,2.40,2.40,numeric
obs_8d80d08c3f9a1f298a67,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1193,previous,current_value_text2,80.50,80.50,numeric
obs_b48229c5fd041aae857b,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1193,target,target_value_text2,80.00,80.00,numeric
obs_ddda4c225a4694423a2e,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1194,previous,current_value_text2,80.50,80.50,numeric
obs_dc2505352e2a3a0ae0ec,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1194,target,target_value_text2,80.00,80.00,numeric
obs_6379de518a213553aa91,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1195,previous,current_value_text2,53.50,53.50,numeric
obs_c95456fdc35c84ee7e83,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1195,target,target_value_text2,50.83,50.83,numeric
obs_d9d3968a84e42401eeee,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1196,previous,current_value_text2,53.50,53.50,numeric
obs_5b678329bd1d0554f052,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1196,target,target_value_text2,50.83,50.83,numeric
obs_4a1ec009d53f199e0dd4,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1197,previous,current_value_text2,2.91,2.91,numeric
obs_0d36e45c52fd7e3d782c,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1197,target,target_value_text2,2.76,2.76,numeric
obs_eb9bfeb57fe6e63c4861,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1198,previous,current_value_text2,2.91,2.91,numeric
obs_0b5cdc2928cdc222d62c,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1198,target,target_value_text2,2.76,2.76,numeric
obs_671369e91fc206f7a2c3,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1199,previous,current_value_text2,CB,,CB
obs_a165141e2e996f6a0d8a,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1199,target,target_value_text2,100.00,100.00,numeric
obs_34073da975388e3039d9,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1200,previous,current_value_text2,80.70,80.70,numeric
obs_c212f08dcb7d996caa11,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1200,target,target_value_text2,84.74,84.74,numeric
obs_e0435ba1c7d40231080c,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1201,previous,current_value_text2,80.70,80.70,numeric
obs_a8867840c6a0b505d154,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1201,target,target_value_text2,84.74,84.74,numeric
obs_36bb281f4e6381764dac,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1202,previous,current_value_text2,80.70,80.70,numeric
obs_c392b0bf1692e432631d,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1202,target,target_value_text2,84.74,84.74,numeric
obs_23785189ceec1eb1577c,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1203,previous,current_value_text2,80.70,80.70,numeric
obs_9b9a4b040bb93625f26a,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1203,target,target_value_text2,84.74,84.74,numeric
obs_9699841955cbae94d857,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1204,previous,current_value_text2,2.71,2.71,numeric
obs_68026735f31cfea74089,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1204,target,target_value_text2,2.57,2.57,numeric
obs_fcbed39b07b3cdbb557c,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1205,previous,current_value_text2,2.71,2.71,numeric
obs_0f8b6a26b80f4dc6a775,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1205,target,target_value_text2,2.57,2.57,numeric
obs_e17a063d3af36d81b103,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1206,previous,current_value_text2,1.37,1.37,numeric
obs_09a9dfc60f5b5ad8e683,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1206,target,target_value_text2,1.30,1.30,numeric
obs_1fc60237f19cac1ab05e,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1207,previous,current_value_text2,CB,,CB
obs_ad88794bfba4091e6c5d,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1207,target,target_value_text2,CB,,CB
obs_4a2d6c09a522702fac9e,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1208,previous,current_value_text2,CB,,CB
obs_a4d5323ebbdcd391a97a,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1208,target,target_value_text2,CB,,CB
obs_a1fcdf6f4813dd450734,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1209,previous,current_value_text2,CB,,CB
obs_fe2e624c33c4c9609a13,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1209,target,target_value_text2,CB,,CB
obs_55e0b6ff80c2a729c436,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1210,previous,current_value_text2,CB,,CB
obs_a25b1a418505cebb881b,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1210,target,target_value_text2,CB,,CB
obs_e578c8b39903926fdc45,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1211,previous,current_value_text2,CB,,CB
obs_0f73db9e5acdde1feb2d,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1211,target,target_value_text2,CB,,CB
obs_64e12061349b28ad4eaa,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1212,previous,current_value_text2,100.00,100.00,numeric
obs_571cf71e4235c92c18ba,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1212,target,target_value_text2,90.00,90.00,numeric
obs_7cce1a35d453bf40fe32,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1213,previous,current_value_text2,100.00,100.00,numeric
obs_8afb8dca93f053be473d,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1213,target,target_value_text2,90.00,90.00,numeric
obs_13a825abaec119ec3315,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1214,previous,current_value_text2,CB,,CB
obs_89566de2d7a5d3188755,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1214,target,target_value_text2,CB,,CB
obs_f8f57079a98eb2669b7e,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1215,previous,current_value_text2,CB,,CB
obs_697f88b2173b67f600db,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1215,target,target_value_text2,CB,,CB
obs_6cc035e40344f9406629,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1216,previous,current_value_text2,CB,,CB
obs_d057a59847320650902b,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1216,target,target_value_text2,CB,,CB
obs_38c4e08a754368d0e06c,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1217,previous,current_value_text2,CB,,CB
obs_b89e4f435f9efa49c8d2,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1217,target,target_value_text2,2.00,2.00,numeric
obs_24d46cd2256fb6c590f5,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1218,previous,current_value_text2,8.00,8.00,numeric
obs_41cfdaddee7efbf271ed,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1218,target,target_value_text2,10.00,10.00,numeric
obs_69ad6aa113b250fa5db9,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1219,previous,current_value_text2,8.00,8.00,numeric
obs_eafa78cff0de0ff71649,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1219,target,target_value_text2,10.00,10.00,numeric
obs_bac686e1aabfa82ba3b8,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1220,previous,current_value_text2,8.00,8.00,numeric
obs_28842227b8fcf8f8e0e2,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1220,target,target_value_text2,10.00,10.00,numeric
obs_ba64c04962ca8a264656,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1221,previous,current_value_text2,48.30,48.30,numeric
obs_a8db2bd216a37b5ff0c9,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1221,target,target_value_text2,37.10,37.10,numeric
obs_c0889bbe7ec0dc8585d7,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1222,previous,current_value_text2,48.30,48.30,numeric
obs_47b2d5aed903eb6462da,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1222,target,target_value_text2,37.10,37.10,numeric
obs_8910d3e349f8d3d8d7d2,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1223,previous,current_value_text2,48.30,48.30,numeric
obs_3d9a4d9f6891c0608f0d,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1223,target,target_value_text2,37.10,37.10,numeric
obs_7aa905702916944a23cd,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1224,previous,current_value_text2,31.70,31.70,numeric
obs_7cfe9f639e42ea4453df,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1224,target,target_value_text2,30.00,30.00,numeric
obs_f712b8902bb0ef3398d9,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1225,previous,current_value_text2,31.70,31.70,numeric
obs_b769565e5791eab485bf,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1225,target,target_value_text2,30.00,30.00,numeric
obs_5a10ba0c0c4cf6b7bbbf,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1226,previous,current_value_text2,31.70,31.70,numeric
obs_e750694f8e7869ecc6e4,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1226,target,target_value_text2,30.00,30.00,numeric
obs_bbbf0ed1a14c1a0d2278,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1227,previous,current_value_text2,31.70,31.70,numeric
obs_ae29860db4fadfed9357,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1227,target,target_value_text2,30.00,30.00,numeric
obs_6ecc2cb7d2e989d67a05,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1228,previous,current_value_text2,31.70,31.70,numeric
obs_54e654e869d5b6447f87,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1228,target,target_value_text2,30.00,30.00,numeric
obs_56c59c61c8e6c8c35f5a,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1229,previous,current_value_text2,31.70,31.70,numeric
obs_186b7183d7cc26c2ee1e,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1229,target,target_value_text2,30.00,30.00,numeric
obs_dc9bcf54430937eb0787,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1230,previous,current_value_text2,31.70,31.70,numeric
obs_cbb7f26f437170e43e07,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1230,target,target_value_text2,30.00,30.00,numeric
obs_dd5548dca4d796be0c8f,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1231,previous,current_value_text2,31.70,31.70,numeric
obs_4f36d68b070a9873d671,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1231,target,target_value_text2,30.00,30.00,numeric
obs_ff081aa56d1112fe9dab,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1232,previous,current_value_text2,31.70,31.70,numeric
obs_22e5a03682f0fc14a8b8,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1232,target,target_value_text2,30.00,30.00,numeric
obs_66bce149d7ef7fcf2379,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1233,previous,current_value_text2,31.70,31.70,numeric
obs_e89ef87dab9d2fb2a657,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1233,target,target_value_text2,30.00,30.00,numeric
obs_b5bac8c1390ffd2cd82f,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1234,previous,current_value_text2,1008.00,1008.00,numeric
obs_9016eba2a47783e618f9,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1234,target,target_value_text2,1200.00,1200.00,numeric
obs_e28aa40abf97b4b8edd0,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1235,previous,current_value_text2,1008.00,1008.00,numeric
obs_62b6e010852154866da9,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1235,target,target_value_text2,1200.00,1200.00,numeric
obs_b17be84843b9e4289522,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1236,previous,current_value_text2,1008.00,1008.00,numeric
obs_b9f9bce0834e6fbfb7ed,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1236,target,target_value_text2,1200.00,1200.00,numeric
obs_3c99fae8699579fb1850,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1237,previous,current_value_text2,1008.00,1008.00,numeric
obs_fe011927b4cc6118e0a6,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1237,target,target_value_text2,1200.00,1200.00,numeric
obs_dfa84eb0aa49c274faf8,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1238,previous,current_value_text2,1008.00,1008.00,numeric
obs_a952c5d5b046e1965c10,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1238,target,target_value_text2,1200.00,1200.00,numeric
obs_73d7fdca5211ae7c89b8,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1239,previous,current_value_text2,1008.00,1008.00,numeric
obs_338d2b91f951e5548fbf,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1239,target,target_value_text2,1200.00,1200.00,numeric
obs_64c26c97fcfa208888c1,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1240,previous,current_value_text2,0.00,0.00,numeric
obs_2e24274997ac89d35b2e,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1240,target,target_value_text2,2.00,2.00,numeric
obs_69bac6feb1b4100bf2cb,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1241,previous,current_value_text2,0.00,0.00,numeric
obs_9758c13eda4885a96211,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1241,target,target_value_text2,2.00,2.00,numeric
obs_d383ffe606f6f42e3d68,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1242,previous,current_value_text2,0.00,0.00,numeric
obs_653a5970ea977ffb3d92,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1242,target,target_value_text2,2.00,2.00,numeric
obs_d8260638835f200f8c5c,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1243,previous,current_value_text2,0.00,0.00,numeric
obs_d426acca528de931f0b0,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1243,target,target_value_text2,2.00,2.00,numeric
obs_e00d490819d3c39430a6,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1244,previous,current_value_text2,0.00,0.00,numeric
obs_ef3d7e93914a4bd670db,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1244,target,target_value_text2,2.00,2.00,numeric
obs_20fdfc9797c62b482151,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1245,previous,current_value_text2,3.11,3.11,numeric
obs_f8cd8a521538e86ccda8,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1245,target,target_value_text2,2.34,2.34,numeric
obs_93895acd7c72a9ce1e97,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1246,previous,current_value_text2,3.11,3.11,numeric
obs_caf68c12aa1555c2b59d,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1246,target,target_value_text2,2.34,2.34,numeric
obs_276df5ec507334aba52a,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1247,previous,current_value_text2,0.00,0.00,numeric
obs_1e0d7022b1d800c8751c,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1247,target,target_value_text2,36.00,36.00,numeric
obs_1e29f1d99eff140a6641,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1248,previous,current_value_text2,0.00,0.00,numeric
obs_ed91941dab6ee5d7e762,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1248,target,target_value_text2,36.00,36.00,numeric
obs_5beef2d38b69b4152d96,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1249,previous,current_value_text2,0.00,0.00,numeric
obs_e921cc01acd16cf1b3d5,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1249,target,target_value_text2,36.00,36.00,numeric
obs_227163dbd49a83e79d39,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1250,previous,current_value_text2,58.00,58.00,numeric
obs_d62cee473a71f8a4a40e,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1250,target,target_value_text2,30.00,30.00,numeric
obs_db45d8b6702a44e6f7fb,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1251,previous,current_value_text2,58.00,58.00,numeric
obs_3bc826e38b4e30d50578,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1251,target,target_value_text2,30.00,30.00,numeric
obs_b84e575f2569e31a5c76,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1252,previous,current_value_text2,6.90,6.90,numeric
obs_12a5d7257a693268011d,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1252,target,target_value_text2,4.00,4.00,numeric
obs_012b23646c276ce62c79,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1253,previous,current_value_text2,6.90,6.90,numeric
obs_752de55210276a9b0d1c,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1253,target,target_value_text2,4.00,4.00,numeric
obs_de80b9a248a29edbde88,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1254,previous,current_value_text2,6.90,6.90,numeric
obs_32fa7eb7777807d1419d,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1254,target,target_value_text2,4.00,4.00,numeric
obs_7d0e388e7a46f1f633dc,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1255,previous,current_value_text2,16.90,16.90,numeric
obs_c42cc86f1539f0fe472a,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1255,target,target_value_text2,15.00,15.00,numeric
obs_b0c059205939f85c444a,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1256,previous,current_value_text2,16.90,16.90,numeric
obs_96e80e5048bb5eb38b1e,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1256,target,target_value_text2,15.00,15.00,numeric
obs_5ee428fc735433a5290a,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1257,previous,current_value_text2,16.90,16.90,numeric
obs_7ad12320d1d4940b4c70,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1257,target,target_value_text2,15.00,15.00,numeric
obs_cb9f486f55980943204f,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1258,previous,current_value_text2,9.00,9.00,numeric
obs_f13c41d411dfc50a34d6,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1258,target,target_value_text2,6.90,6.90,numeric
obs_a786323a00e2d2ff936a,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1259,previous,current_value_text2,9.00,9.00,numeric
obs_cf77bf7299f52e35e196,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1259,target,target_value_text2,6.90,6.90,numeric
obs_3af4dd2a045a99b5b647,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1260,previous,current_value_text2,9.00,9.00,numeric
obs_7c00c3b7f1c51c0f708c,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1260,target,target_value_text2,6.90,6.90,numeric
obs_63cb081e1b11edf2dfb4,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1261,previous,current_value_text2,12.70,12.70,numeric
obs_c82cfe29ba6966c6ccc6,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1261,target,target_value_text2,10.90,10.90,numeric
obs_9275503ce1f4109352f9,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1262,previous,current_value_text2,12.70,12.70,numeric
obs_8c19bc3027e8bf4750ae,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1262,target,target_value_text2,10.90,10.90,numeric
obs_ab5b8609e14476a01344,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1263,previous,current_value_text2,12.70,12.70,numeric
obs_d4335bdd2b89bb533002,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1263,target,target_value_text2,10.90,10.90,numeric
obs_0b0991929886e79a72be,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1264,previous,current_value_text2,66.26,66.26,numeric
obs_ab61d1a13e673632bc14,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1264,target,target_value_text2,66.46,66.46,numeric
obs_fca24697b9d26d204897,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1265,previous,current_value_text2,66.26,66.26,numeric
obs_0b12e014303b5851c442,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1265,target,target_value_text2,66.46,66.46,numeric
obs_2709a4e613eec7e0ffc8,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1266,previous,current_value_text2,0.80,0.80,numeric
obs_7b3a58a34d3277cbead1,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1266,target,target_value_text2,0.75,0.75,numeric
obs_5259f5007c0190ea202a,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1267,previous,current_value_text2,0.80,0.80,numeric
obs_59829589aa8348e61b80,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1267,target,target_value_text2,0.75,0.75,numeric
obs_cbb42afc278e09279abe,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1268,previous,current_value_text2,0.80,0.80,numeric
obs_09f32d5e03e4d7e183be,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1268,target,target_value_text2,0.75,0.75,numeric
obs_b3e655a955877138889a,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1269,previous,current_value_text2,8.40,8.40,numeric
obs_4d432df7dac1b4df3272,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1269,target,target_value_text2,8.30,8.30,numeric
obs_553ddd60bee670e7a5b7,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1270,previous,current_value_text2,8.40,8.40,numeric
obs_a1fe55143aac716d7afe,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1270,target,target_value_text2,8.30,8.30,numeric
obs_c65f70b37233bd6fa271,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1271,previous,current_value_text2,8.40,8.40,numeric
obs_fc036e58e8737324a981,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1271,target,target_value_text2,8.30,8.30,numeric
obs_92e9db6a7ea5cf4094ea,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1272,previous,current_value_text2,8.40,8.40,numeric
obs_78b88503fbb4f616ca81,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1272,target,target_value_text2,8.30,8.30,numeric
obs_fbd26a12253af34376b0,file_fd960952b94a17c6133039e5515cdb29b133b2905b36909786e69941eb196f09:record_1273,previous,current_value_text2,20.30,20.30,numeric
